0.086774	0.014746	0.007694	-0.016051	0.016903	0.043048	0.055276	0.023822	0.100932	0.024914	0.058140	0.011817	0.043480	0.079236	0.096684	-0.040156	-0.016006	0.033661	0.010607	0.075162	0.057962	-0.111961	-0.102809	0.094526	-0.037004	-0.023841	-0.048687	-0.052641	0.030731	0.099556	-0.098608	-0.105500	-0.008910	0.105680	0.075256	-0.028776	-0.065919	0.039850	-0.039104	-0.019760	-0.012092	0.048641	0.015828	0.160100	-0.072858	0.073312	0.077577	-0.109024	-0.179492	-0.083542	0.074993	0.086997	-0.118455	0.079771	0.087670	-0.033908	-0.094887	0.143848	0.061062	0.161677	-0.118727	0.050219	-0.129779	-0.080042	0.096666	-0.028166	-0.071855	0.003219	0.264745	-0.093146	-0.164645	-0.085683	0.059129	-0.105166	-0.020343	-0.034788	-0.012627	0.096035	0.063754	-0.038281	0.207576	-0.118282	0.048922	-0.059410	0.058480	0.027682	-0.164996	-0.151962	0.138283	-0.026528	-0.114196	0.206793	-0.035712	-0.083336	-0.000409	-0.020439	-0.121608	-0.032081	-0.014011	-0.027237	0.012954	0.044785	-0.054487	-0.039310	0.169470	-0.016974	-0.101574	-0.054846	0.220962	-0.115393	0.040407	-0.115910	-0.018339	0.038309	0.088062	0.042308	0.068252	0.120697	-0.069316	0.126943	0.042947	-0.000317	0.065838	-0.040451	0.026806	0.003793	0.059983	-0.068425	
-0.007354	0.015325	0.140981	0.136165	-0.013640	0.008167	-0.026507	0.040789	0.004571	-0.024721	0.079950	-0.003629	-0.029959	-0.042994	-0.240853	0.055466	-0.038721	0.015311	-0.014208	-0.049055	-0.156155	-0.029060	0.134483	-0.032655	-0.094249	-0.013505	0.068611	-0.067238	-0.014049	-0.041423	-0.076364	-0.099977	0.072602	-0.034346	-0.024787	0.024124	0.010861	0.063036	-0.014259	0.014056	-0.022738	-0.122474	-0.065663	-0.044085	-0.100587	-0.033864	-0.002950	0.027895	-0.086388	0.071009	-0.034435	-0.085250	0.105901	0.020043	-0.172244	-0.002929	0.141502	0.052316	0.035606	-0.042208	-0.121178	0.029126	-0.005486	0.032574	0.024427	-0.022223	-0.001414	-0.032141	-0.078485	0.009653	0.084692	0.072571	0.099971	0.011405	-0.091444	0.028927	0.007899	0.012530	-0.168647	0.012514	0.082970	0.039059	-0.120851	-0.024137	0.048157	0.017183	0.109126	0.107420	-0.079667	-0.068987	-0.001251	0.012716	-0.154177	0.005859	0.019082	0.008033	-0.115192	0.019071	-0.006799	0.031674	-0.139221	0.023068	-0.038337	-0.122973	-0.034938	-0.028870	0.023529	-0.053098	0.140598	0.026473	0.009451	0.149385	0.008040	0.039795	-0.017695	-0.066031	-0.021412	-0.069283	-0.057627	-0.122133	0.003321	-0.045481	-0.037237	-0.047329	-0.082918	0.044559	-0.070737	-0.013160	
0.105686	-0.080003	0.040007	0.141797	-0.007490	0.065849	0.112714	0.039636	-0.030991	-0.079212	-0.129562	-0.127170	-0.034830	-0.018458	-0.240101	0.012653	-0.039690	-0.026376	0.044289	-0.119182	-0.153671	-0.120968	-0.005356	-0.008771	-0.093676	0.056307	0.019636	-0.064900	0.040366	0.086435	-0.077255	-0.100372	0.069861	0.026922	-0.034960	-0.024500	-0.066380	0.040998	0.050129	-0.005747	-0.021927	-0.121822	-0.062546	-0.050164	-0.097253	0.090481	0.018823	0.008028	-0.084591	-0.003374	0.023059	-0.086147	0.105381	-0.052538	-0.173781	-0.108022	0.018066	0.051779	-0.013343	-0.038456	-0.154170	0.029209	0.049903	-0.032079	0.016041	0.022379	0.037590	0.020949	-0.073020	0.013471	0.031161	0.045543	0.100759	0.023294	-0.100329	0.014525	0.050420	0.028844	-0.201318	-0.041242	-0.027402	-0.028219	-0.118423	0.040181	0.045553	0.190492	-0.128818	0.100251	-0.013983	-0.032948	0.148904	0.011434	-0.153819	0.054819	-0.023742	-0.053565	-0.115041	0.033743	0.011806	-0.039813	-0.139299	0.015589	-0.023670	-0.122603	-0.071249	0.023529	-0.091699	0.040149	-0.051333	0.045308	0.016346	0.123926	-0.046939	0.042167	-0.126300	-0.022007	0.028615	-0.072421	-0.086540	-0.121603	-0.065073	0.016933	-0.035925	-0.038308	-0.027389	0.008733	-0.071970	0.036313	
0.093654	-0.034171	0.152165	0.132229	-0.012008	0.087991	0.036679	0.045571	-0.119202	-0.054878	0.078191	-0.071318	-0.025990	0.018868	-0.093455	0.071681	-0.039486	-0.046166	0.074752	-0.050037	-0.161993	-0.076182	0.135622	0.046246	-0.097821	0.071610	0.044030	-0.067718	0.033698	0.020115	-0.078592	0.044609	0.073372	0.076719	-0.109353	-0.071144	-0.033272	-0.007511	0.116118	0.067422	-0.027703	-0.130240	-0.070578	-0.044809	-0.100617	0.026887	-0.053429	0.030996	-0.086119	0.016128	0.086813	-0.085995	0.074840	0.023372	-0.041282	-0.055403	0.068200	0.059484	0.048220	-0.051610	-0.051033	0.030284	0.062593	-0.099906	-0.023432	0.090816	0.050810	0.067361	-0.085705	0.005472	-0.025096	-0.007844	0.101570	0.073991	-0.087558	0.065594	0.020151	0.087765	-0.168968	-0.055107	0.088141	-0.085045	-0.121483	-0.058146	0.046407	0.157938	0.113044	0.110969	-0.088549	-0.089838	0.073814	0.013577	-0.146090	0.077451	0.016709	0.017655	-0.016164	0.053064	0.059708	0.030878	-0.141537	-0.060557	-0.042839	-0.121225	0.023612	0.071279	-0.037948	-0.019971	-0.029408	0.083445	-0.037021	0.165031	-0.061197	0.023803	-0.068595	0.022017	0.074015	-0.064262	-0.052702	-0.118473	-0.080615	-0.004592	-0.043477	-0.007922	-0.083502	0.056850	-0.070300	0.002170	
0.048535	0.004472	0.148657	-0.009697	-0.010235	0.048869	-0.049525	0.044116	-0.152251	0.000346	0.078317	-0.129211	-0.025119	0.065590	0.093000	0.011387	-0.015008	-0.091926	0.066317	0.009353	-0.158249	-0.123153	0.136459	0.110238	-0.103401	0.038585	-0.001569	-0.068058	0.084805	0.088574	-0.079449	0.157043	-0.110868	0.028342	-0.059735	-0.135139	0.026537	-0.058018	0.051137	-0.024321	-0.024148	-0.122982	-0.066292	-0.040492	-0.100379	0.091417	-0.123200	0.025890	-0.091691	-0.055428	0.029736	-0.082207	0.058906	0.024984	0.070685	-0.006086	-0.109812	0.055979	-0.044957	-0.048196	0.109359	-0.121712	0.023169	-0.167814	-0.059578	0.140183	0.008959	0.028025	-0.086013	0.153075	-0.052969	-0.075266	0.102573	0.125719	-0.084395	0.116295	0.061048	0.018935	0.011471	0.001540	0.087929	-0.141076	-0.115756	0.007026	0.043734	0.121114	0.112094	0.113768	-0.085045	-0.034519	0.142165	-0.054976	0.110438	0.022608	-0.168742	-0.032827	0.015889	0.036902	0.033604	-0.054992	-0.139815	-0.045080	-0.049447	-0.121205	0.101258	0.129748	0.010968	-0.088193	-0.037015	0.097793	0.015643	0.163659	-0.108086	0.017643	-0.009363	0.069446	0.026556	-0.063124	-0.051296	0.100069	-0.156206	0.053007	-0.042055	-0.037689	-0.021930	0.100020	-0.071619	0.016744	
0.066064	0.061563	-0.113308	0.072204	-0.098948	-0.063210	0.042134	0.045589	0.056905	-0.035913	0.179206	0.057482	-0.022162	-0.009816	-0.231040	-0.081428	0.021854	0.013215	0.051572	-0.027169	-0.031804	0.064070	-0.167379	-0.062071	0.251829	-0.015404	-0.009109	0.018858	0.024307	-0.101770	-0.141858	-0.116880	0.010506	-0.055218	0.122443	0.004797	0.060059	-0.000706	-0.076554	-0.008843	-0.022127	0.118048	-0.063463	-0.040774	0.020073	0.013173	-0.045164	-0.143755	0.005430	-0.123436	0.018937	0.071257	-0.046283	-0.086393	0.075265	-0.070288	0.032214	-0.046405	-0.034351	-0.031620	0.160799	0.070906	-0.077880	-0.031667	-0.034281	0.029490	-0.070784	0.024570	0.108587	-0.086889	-0.047211	0.017061	-0.096772	0.039776	0.071012	-0.003756	-0.028775	-0.060450	0.058867	0.066381	0.209821	0.099067	-0.195350	-0.037166	-0.011371	-0.010484	0.036651	-0.172319	-0.079067	-0.037596	0.061483	-0.066322	-0.163342	-0.019288	0.025694	-0.081057	-0.112524	0.044072	0.053893	-0.029669	0.097361	-0.032135	0.124284	-0.042979	0.074150	-0.040571	0.015419	-0.038420	0.152033	0.023337	-0.034823	-0.120064	0.017450	0.045930	-0.052834	-0.033587	0.021566	0.272915	0.000650	-0.016077	-0.071778	0.036261	-0.036270	0.050358	0.124320	0.022851	-0.079740	0.004037	
0.014130	0.034740	-0.112519	0.073920	-0.030502	0.007982	-0.023414	-0.055565	0.045936	-0.020555	0.173256	0.001784	-0.027654	-0.040641	-0.233892	0.022789	0.021060	0.020380	0.025661	0.020766	-0.030380	0.061810	-0.168802	-0.023654	0.252482	-0.028654	-0.031057	0.020659	0.002112	-0.050884	-0.143123	-0.113181	0.010988	-0.032857	0.120012	0.012518	0.035215	-0.068607	-0.022317	0.006313	-0.023598	0.115750	-0.062598	-0.042330	0.022659	-0.031201	-0.025100	-0.032686	0.008400	-0.079163	-0.029948	0.072362	-0.041560	-0.088620	0.078737	-0.006581	0.032710	-0.074464	0.021724	-0.035761	0.162454	0.072257	-0.006997	0.039324	0.001565	0.079915	0.074169	-0.010604	0.108928	-0.086676	0.005520	-0.035698	-0.096637	0.018278	0.073895	0.038111	-0.004999	0.004495	0.059301	0.038074	0.212103	0.042384	-0.196241	-0.030081	-0.013728	0.014614	0.101041	-0.173599	-0.081821	0.017971	-0.005104	-0.066684	-0.164250	-0.125586	0.025978	-0.053174	-0.110767	0.027720	-0.001943	0.008178	-0.136644	0.022111	0.126492	-0.101887	-0.010180	-0.003947	0.026407	-0.069352	0.148749	-0.035971	0.022349	-0.118215	-0.037806	0.044748	-0.024908	-0.041569	-0.028119	0.275149	0.002549	-0.023354	0.004995	-0.047286	-0.039698	0.030373	0.113666	0.038347	-0.081044	-0.040701	
-0.064318	0.105165	-0.114073	0.067739	-0.025810	0.074101	0.118394	-0.015371	0.094112	-0.078252	0.166104	-0.053475	-0.019001	0.006924	-0.111845	-0.037457	-0.053793	-0.034240	0.121591	0.053892	-0.107213	0.016992	-0.168709	-0.121167	0.250346	0.044691	0.018977	0.022238	0.077206	0.014710	-0.143213	-0.045601	0.014989	-0.004941	0.042027	-0.074761	0.103387	-0.024103	0.042040	-0.063287	-0.020056	0.119623	-0.067113	-0.038430	0.028000	0.068237	0.038159	-0.077481	0.009196	-0.005632	0.038980	0.071368	-0.047088	-0.082466	0.077979	0.046632	0.035981	-0.092238	-0.055515	-0.037346	0.161111	0.072762	0.049881	0.023431	-0.047845	-0.038861	-0.029130	-0.042298	0.105564	-0.092514	0.061400	-0.095262	-0.090645	-0.018635	0.076786	-0.014127	-0.070726	0.071720	0.060344	0.118320	0.208604	0.119163	-0.195846	0.030879	-0.014310	-0.025686	0.106272	-0.173874	-0.095768	-0.026943	-0.014943	-0.065643	-0.071612	-0.072747	0.014909	0.001892	-0.114676	0.062168	-0.039479	-0.061342	0.052399	-0.086693	0.122159	-0.021447	-0.091571	-0.097841	-0.033887	0.023189	0.144714	-0.005268	-0.086114	-0.120098	-0.101617	0.041100	-0.109460	-0.095667	0.058865	0.270817	-0.001846	-0.026050	0.040160	0.013972	-0.050463	0.073411	0.070235	-0.020977	-0.078397	0.007906	
-0.014725	0.095089	-0.121730	-0.002466	-0.017012	0.005530	0.041909	-0.016334	0.089178	-0.086085	0.089979	-0.003732	-0.018030	-0.046025	-0.058659	0.014008	-0.057557	0.011499	-0.011582	0.029804	-0.144900	-0.029315	-0.093475	-0.067048	0.138404	-0.026282	-0.030994	0.094997	0.098543	-0.051189	-0.051509	-0.040076	0.082341	-0.056612	-0.019591	0.012935	0.116585	-0.078303	-0.018596	0.007888	-0.020438	0.130930	-0.065461	-0.037514	0.075275	0.075584	0.012691	-0.076156	0.093102	-0.077017	-0.024288	-0.017898	-0.050229	-0.078103	0.086883	-0.009304	0.190567	-0.124156	0.027335	-0.054425	0.114391	0.084086	-0.009229	0.037234	0.007704	-0.016110	-0.004089	-0.029868	0.100653	-0.092594	0.004260	-0.033883	-0.009743	0.085076	0.123371	0.034148	-0.004016	0.011748	0.073333	0.171473	0.092312	0.036963	-0.119649	-0.024811	-0.048147	0.018455	0.115866	-0.169201	-0.096488	-0.089043	-0.004390	-0.053967	-0.060589	-0.009476	0.012840	-0.051948	0.012770	0.060357	-0.002106	0.012116	0.051056	0.024159	0.116336	-0.018328	-0.013664	-0.128248	0.026019	-0.070450	0.141924	-0.041364	0.010468	-0.137974	-0.036609	0.043119	-0.144139	-0.046735	-0.029259	0.171579	-0.056107	-0.123588	0.007078	-0.046580	-0.049660	0.118298	0.051429	0.040641	-0.022077	-0.043685	
0.037872	0.145143	-0.122219	-0.008071	-0.014728	0.035616	0.196033	-0.013295	0.129642	-0.037596	0.082445	-0.114525	-0.023163	-0.038203	-0.053901	-0.093461	-0.060058	-0.080049	0.053055	-0.012566	-0.103344	-0.033238	-0.092829	-0.178194	0.136927	-0.021861	0.063111	0.095688	0.133554	0.080878	-0.066808	-0.038001	-0.056295	-0.058669	-0.043433	-0.158241	0.161364	-0.076511	-0.027732	-0.131050	-0.019868	0.132241	-0.061468	-0.046678	0.027163	0.008900	0.110461	-0.075488	0.093080	0.065404	0.098146	-0.020191	-0.044224	-0.079019	0.084812	-0.000626	0.193542	-0.084780	0.000060	0.095268	0.116780	0.085537	0.003691	-0.040663	-0.012165	-0.088885	-0.071098	0.008763	0.099896	-0.090261	0.001890	-0.080607	0.102942	0.034359	0.075736	-0.063134	-0.038043	0.139144	0.072951	0.178128	0.090492	0.047716	-0.123299	0.090871	-0.049627	0.010710	0.106999	-0.169419	-0.094758	-0.083795	0.060946	-0.055949	-0.060355	-0.019806	0.019450	0.062327	-0.077919	0.079754	0.012744	-0.128697	0.059132	-0.011066	0.118040	-0.026490	-0.171779	-0.158478	-0.090189	-0.031761	0.141121	0.031457	-0.037362	-0.137231	-0.046469	0.046976	-0.168918	-0.057843	0.011377	0.173306	-0.059592	-0.023231	0.112831	-0.050619	-0.047482	0.109832	0.123814	0.022140	-0.018779	-0.031945	
