-0.090064	0.007699	-0.005293	0.273931	0.007892	0.007892	-0.007699	0.007699	0.005293	-0.069749	0.089656	0.102114	-0.141422	-0.007699	-0.021017	-0.017418	0.134580	-0.218309	0.191078	-0.212943	-0.005293	-0.227300	-0.142016	-0.244935	0.007892	-0.201326	0.007892	0.007699	-0.007892	0.219822	-0.135331	-0.077303	0.044859	-0.140068	-0.037465	-0.162294	0.014355	-0.216567	0.007699	-0.007892	-0.178875	-0.007699	-0.005293	-0.007892	0.042047	0.007892	-0.007892	0.007892	-0.007699	0.007892	0.223798	0.007892	-0.005293	0.132789	-0.266909	0.211320	-0.214185	-0.007892	-0.005293	0.005293	-0.005293	0.278242	0.190507	-0.053834	
-0.007413	-0.017921	-0.020734	-0.254003	0.021959	0.017222	0.035275	-0.032561	0.014362	0.016979	0.068850	-0.018863	-0.118184	0.026876	-0.008589	0.245730	0.195019	-0.130468	0.105619	0.025088	-0.016150	0.275004	-0.324627	-0.256835	0.020492	0.113108	0.018750	-0.042892	-0.018566	-0.343501	0.157569	-0.056916	-0.189957	-0.002112	0.027339	-0.254528	-0.043249	0.197283	-0.033646	-0.010116	0.112631	0.020188	-0.019191	-0.018230	0.064959	0.022081	-0.015785	0.022968	0.024813	0.023976	0.141149	0.017726	-0.025013	-0.150708	0.011262	-0.134822	-0.083832	-0.022051	-0.021330	0.023913	-0.019726	-0.322525	-0.185200	-0.003645	
-0.007012	0.010091	0.003581	-0.251242	0.002857	0.005188	-0.011292	0.012190	-0.005729	-0.035764	0.088202	0.182662	-0.128231	-0.010701	-0.011693	0.247169	0.009364	-0.110712	-0.060800	-0.031044	0.004857	0.272298	-0.444567	-0.265523	0.005039	-0.190557	0.004717	0.012508	-0.004892	-0.150854	0.094328	0.244350	0.251515	0.060337	0.020883	-0.290089	0.015533	0.199510	0.011843	-0.004262	0.078336	-0.011014	0.004541	-0.005165	-0.193233	0.004568	-0.006546	0.003938	-0.012169	0.004264	0.210810	0.005051	0.004016	-0.106643	0.034766	-0.095418	-0.094029	-0.005695	0.005204	-0.004336	0.002369	-0.107984	-0.066804	0.037675	
-0.000499	-0.008415	0.001217	-0.266733	-0.007155	-0.007306	0.010579	-0.010025	0.004361	0.014995	0.064010	0.091379	-0.117877	0.008865	0.010651	0.244739	0.194786	-0.118662	-0.216163	0.027940	-0.003292	0.298617	-0.121775	-0.255744	-0.000421	-0.350131	0.000034	-0.010057	0.005201	-0.019114	0.096747	-0.058336	-0.008656	-0.041587	0.023111	0.235237	-0.007833	0.197440	-0.013454	0.006062	0.092882	0.010199	-0.003691	0.005704	-0.135926	-0.001585	-0.005638	-0.002778	0.007749	-0.005098	0.486403	-0.005999	-0.001873	-0.127279	0.160561	-0.134192	-0.083938	0.003750	-0.006075	0.000753	-0.003340	0.028199	0.085099	-0.000259	
0.268177	-0.002399	0.004257	-0.327850	0.009709	0.009688	0.002220	-0.002454	-0.004409	-0.005457	0.049984	0.006646	-0.026512	0.002260	-0.002881	0.223798	0.189474	-0.015008	-0.221240	0.027888	0.004373	0.299672	0.131973	0.034540	0.009595	-0.053628	0.009724	-0.002219	-0.009609	0.187176	0.095885	-0.064895	0.326005	-0.133730	-0.224253	0.235767	0.000894	-0.135112	-0.002443	-0.009629	0.041211	0.002328	0.004336	-0.009671	-0.137221	0.009650	-0.009702	0.009538	0.002388	0.009640	0.171855	0.009599	0.004303	-0.105656	0.012088	-0.131789	-0.087445	-0.009771	0.004362	-0.004286	0.004527	0.375039	-0.197711	0.055312	
0.309349	0.014728	0.007268	0.301544	0.001615	-0.013989	-0.017527	0.013015	-0.004811	0.087195	-0.173312	-0.037597	0.030772	-0.001506	0.003946	-0.303688	0.206570	0.143363	0.171266	-0.091262	0.000061	0.120354	0.085337	0.128834	-0.012009	0.233654	-0.002958	0.018659	0.004891	0.087651	-0.070800	0.291886	0.203084	-0.037256	-0.018385	0.174863	0.009027	-0.101918	0.015040	0.009611	0.227452	-0.008681	-0.004435	0.014748	0.234475	-0.010386	0.003105	-0.002827	-0.012122	-0.000767	-0.301430	-0.004594	0.009397	-0.007685	-0.194429	0.077217	-0.070542	0.004867	-0.007845	0.002040	0.006925	-0.172788	-0.155448	0.038803	
0.125121	0.015158	0.006428	0.302407	-0.010097	-0.010087	-0.015161	0.015174	-0.006395	0.012503	-0.174532	-0.069383	0.019830	-0.015178	0.001325	-0.304417	0.481500	0.134758	0.168962	-0.087007	0.006415	0.117039	-0.207685	0.128222	-0.010081	0.398661	-0.010091	0.015178	0.010089	0.134407	-0.086800	-0.048458	-0.146278	-0.037553	-0.020905	0.174152	0.016335	-0.105132	0.015226	0.010086	0.221324	-0.015160	0.006441	0.010114	0.234317	-0.010102	0.010090	-0.010073	-0.015165	-0.010098	0.017478	-0.010077	0.006426	-0.003661	-0.033435	-0.072354	0.090323	0.010098	0.006407	-0.006419	0.006406	-0.151823	-0.073957	-0.026728	
0.119985	0.036335	-0.009671	0.305222	-0.002918	-0.009866	-0.047207	0.039915	0.013253	-0.035414	-0.177808	0.041553	0.035837	-0.027658	-0.038250	-0.305974	0.206317	0.141307	0.174042	-0.089582	-0.001486	0.118598	0.348980	0.129753	-0.006943	0.035293	-0.004622	0.041468	0.010189	0.289780	-0.070549	-0.047497	-0.339198	-0.040595	-0.021374	0.177465	0.039989	-0.099868	0.030374	0.003500	0.227508	-0.040967	-0.002835	0.009620	0.239629	-0.007372	0.010133	-0.010853	-0.032822	-0.010280	-0.137768	-0.008187	0.002447	-0.005146	0.111153	0.079521	0.089402	0.012177	0.001801	0.006460	-0.010893	0.197292	0.200562	-0.084490	
0.124974	-0.002554	-0.003237	0.301904	0.019096	0.019209	0.002526	-0.002496	0.003187	-0.018749	-0.163542	-0.048880	0.046939	0.002470	-0.019839	0.075079	0.092082	0.137960	0.116984	-0.089164	-0.003221	0.117692	0.140051	0.150252	0.019172	-0.316499	0.019114	-0.002485	-0.019201	0.498703	0.126841	-0.328924	-0.005363	-0.044331	0.008480	0.176433	-0.001112	0.114173	-0.002521	-0.019193	0.278500	0.002583	-0.003221	-0.019168	0.273684	0.019159	-0.019165	0.019220	0.002462	0.019110	0.057427	0.019141	-0.003218	0.003174	0.054198	0.113383	0.093099	-0.019218	-0.003242	0.003098	-0.003237	0.182913	0.106655	0.009291	
0.115867	0.018160	-0.018229	0.306326	-0.001202	-0.001126	-0.017290	0.015808	0.019964	-0.080265	-0.179556	0.062568	0.050502	-0.016212	-0.035354	-0.311714	0.102569	0.140466	0.171938	-0.088425	-0.018571	0.116941	-0.031081	0.137865	-0.001990	-0.160546	-0.001098	0.018163	0.000650	0.439143	-0.035243	-0.045819	0.330617	-0.041437	-0.021953	0.180776	0.020392	0.024370	0.017181	0.003419	0.229832	-0.017018	-0.018848	0.000784	0.244227	-0.001717	0.001708	-0.000006	-0.017791	-0.002482	-0.253618	-0.001397	-0.019259	-0.006979	0.203774	0.105569	0.090284	0.003006	-0.018708	0.017079	-0.017911	-0.163811	-0.089832	-0.019049	
